traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
10014,2099-13-40 25:61,,,8874,88.65918759914157,28,Medium,,17123
10015,24/04/2024 10AM,,Islington,17893,135.24795136835922,19,High,,17123
10016,Unknown,,Islington,7935,26.056074959883162,21,,Wet,17123
10017,2099-13-40 25:61,,Southwark,2263,110.42725650968688,31,Medium,,17123
10018,Unknown,London,Camden,6886,88.55114237516125,49,Medium,Wet,17123
10019,2024-06-25T02:00Z,London,Camden,2284,22.11069290624593,7,High,Snowy,17123
10020,2099-13-40 25:61,London,Islington,10335,30.945164839146777,21,,,17123
10021,2099-13-40 25:61,,,15542,58.180106640541624,14,,Damaged,17123
10022,Unknown,,Islington,19343,106.6629338455224,34,,Dry,17123
10023,01/09/2024 06PM,,,3266,119.55556307284766,15,High,Damaged,17123
10024,2024-04-02 01:00,London,,19902,81.43152700024098,51,Low,Snowy,17123
10025,Unknown,,Camden,6215,95.45221955589277,43,,Snowy,17123
10026,Unknown,London,Southwark,18399,22.21592601839557,28,Low,Wet,17123
10027,2024-03-16T19:00Z,London,Islington,9109,98.57144796450757,33,Medium,Snowy,17123
,2099-13-40 25:61,London,Southwark,9143,76.79677007865754,19,Medium,,17123
10029,Unknown,London,Chelsea,8346,15.66734483940644,56,,Damaged,17123
10030,Unknown,,Camden,15586,132.02991545638395,51,Medium,Wet,17123
10031,2024-01-28T08:00Z,London,,7564,62.05753750637717,12,Low,,17123
10032,2024-09-24T21:00Z,,Kensington,6352,107.11392311354325,55,,Dry,17123
10033,2024-02-20 05:00,,,17821,64.0980426891784,50,Medium,,17123
,Unknown,,Chelsea,13133,129.26987461384093,12,Medium,,17123
10035,2024-12-26 07:00,,Camden,3044,2.6047015420477315,30,,Snowy,17123
10036,2024-07-27 22:00,London,Kensington,1451,67.38474012328923,20,Medium,Wet,17123
10037,2099-13-40 25:61,London,Chelsea,7087,-15.975199670423716,49,Low,Damaged,17123
10038,2024-04-13 18:00,,Chelsea,1288,11.58297480609825,29,Medium,,17123
10039,2024-02-06 10:00,London,,19631,24.96424073659371,56,,Dry,17123
10040,2099-13-40 25:61,London,Chelsea,17759,55.61761137557552,47,High,Snowy,17123
10041,2099-13-40 25:61,,Southwark,4279,111.22762518785541,24,High,Dry,17123
10042,2024-06-04T18:00Z,,Southwark,4594,54.66472009063878,29,,Dry,17123
10043,2099-13-40 25:61,London,Islington,15192,69.78995192134306,9,Low,Wet,17123
10044,2024-11-17T19:00Z,,Islington,999,127.84869770900966,6,Medium,Damaged,17123
10045,2024-10-03T01:00Z,,Chelsea,6338,101.04519432032976,33,Medium,Damaged,17123
10046,2099-13-40 25:61,London,Camden,18426,-11.967457885535264,3,Medium,,17123
10047,2099-13-40 25:61,,Chelsea,1044,8.234014515449086,21,Low,Dry,17123
10048,2099-13-40 25:61,London,Chelsea,4893,-13.885198058997243,56,High,,17123
10049,2099-13-40 25:61,,Islington,9270,-8.95099827544243,28,,,17123
10050,2099-13-40 25:61,London,Islington,13313,34.216768318071615,53,Low,,17123
,23/03/2024 08PM,,Islington,5260,96.45736061860057,3,,Snowy,17123
10052,2024-12-19T09:00Z,,Kensington,2136,19.096462843293978,0,Low,Wet,17123
10053,14/09/2024 02AM,London,Chelsea,2927,42.765801995446026,47,,Wet,17123
10054,2024-04-12 19:00,,Camden,1834,43.0199458309791,22,Medium,,17123
10055,07/03/2024 04AM,,Chelsea,7754,74.44904805476703,22,,Snowy,17123
10056,2024-09-01 17:00,London,Southwark,14921,122.86704114640602,5,High,,17123
10057,2024-01-20 15:00,,Kensington,13476,137.3163653488944,50,High,Wet,17123
10058,2024-01-18 01:00,,Islington,7384,76.73775429246103,4,Medium,Dry,17123
10059,2024-06-13 23:00,London,Kensington,13675,60.8112767741825,22,,,17123
10060,Unknown,,,16162,89.10010960531184,37,Medium,Wet,17123
10061,2099-13-40 25:61,,Kensington,4379,86.8849995875236,6,Low,,17123
10062,2024-11-02T18:00Z,,Camden,10235,63.83133802814021,4,High,Wet,17123
10063,Unknown,London,,3954,97.91300781079934,59,,Damaged,17123
10064,2099-13-40 25:61,London,Southwark,1962,58.60342447758505,32,,Dry,17123
10065,2024-06-20T04:00Z,,Chelsea,19832,139.4333482003274,25,High,Dry,17123
10066,2024-05-24T22:00Z,,Islington,3567,-12.16043144849504,58,Medium,Dry,17123
10067,2024-03-19T06:00Z,,Camden,14523,50.914499482786994,20,,Dry,17123
10068,2024-09-16 15:00,,Chelsea,19278,43.52389502489315,33,Medium,Snowy,17123
10069,2024-07-07T22:00Z,,Camden,12127,103.24863311149953,25,High,Damaged,17123
10070,2099-13-40 25:61,,Chelsea,3010,10.532057025186443,9,,Damaged,17123
10071,2024-08-28 11:00,London,Camden,3863,49.45207968123617,1,,Damaged,17123
10072,Unknown,,Chelsea,16073,91.67112586480171,19,High,Damaged,17123
10073,2099-13-40 25:61,London,Kensington,11647,76.51069861068979,13,Medium,Snowy,17123
10074,2024-01-21T19:00Z,,,13739,67.21949303625892,53,,Wet,17123
10075,2024-12-17 13:00,London,Kensington,7325,49.59282118493236,52,Medium,Damaged,17123
10076,2099-13-40 25:61,,Southwark,17128,100.32140803903346,6,Medium,Damaged,17123
10077,2024-11-03 03:00,London,Camden,556,83.42802046564337,9,Low,Damaged,17123
10078,14/11/2024 05PM,London,Chelsea,15334,119.9537640553622,30,,,17123
10079,Unknown,,Kensington,4725,97.27982183197499,7,Low,Snowy,17123
10080,2099-13-40 25:61,,Camden,1851,2.465210311959556,57,Medium,Dry,17123
10081,16/04/2024 11PM,,Islington,10611,79.12608668233935,0,High,Damaged,17123
10082,2024-09-09 00:00,London,Southwark,18740,-12.873850683652766,28,Low,Damaged,17123
10083,Unknown,,Kensington,15819,41.97933796686197,30,,,17123
10084,Unknown,London,Southwark,6275,45.91003307548418,7,Low,Snowy,17123
10085,30/10/2024 12PM,London,Chelsea,18267,116.78126454940829,15,High,Damaged,17123
10086,2024-01-05 12:00,,Islington,7454,8.859473084344742,45,Low,Snowy,17123
10087,01/02/2024 01AM,,Kensington,15506,82.96664078772567,18,,Damaged,17123
10088,2099-13-40 25:61,London,Islington,6437,10.781923613702151,25,,Damaged,17123
10089,Unknown,London,Southwark,8209,131.78722419164708,59,Low,Wet,17123
10090,Unknown,London,Islington,13159,64.71950922371414,9,High,Dry,17123
10091,2099-13-40 25:61,,Islington,17055,93.31420237255651,17,Low,Snowy,17123
10092,2099-13-40 25:61,London,Southwark,14303,83.44726247632113,1,,Wet,17123
10093,Unknown,London,Southwark,6092,28.582163835182257,36,,Wet,17123
10094,02/11/2024 09AM,London,Chelsea,9330,124.19164166770028,28,High,Dry,17123
10095,31/01/2024 05PM,London,Camden,160,80.3597869945061,1,,,17123
10096,2024-08-18 12:00,,Islington,11553,61.65088310360666,51,,Dry,17123
10097,Unknown,London,,16178,64.53771095193099,2,Medium,,17123
10098,Unknown,London,Southwark,4414,122.5104838627527,23,Low,Snowy,17123
10099,01/03/2024 01AM,,Islington,17966,-10.540884346516783,8,High,Dry,17123
10100,2024-01-29 11:00,London,Kensington,10177,42.24993473457394,42,Medium,Wet,17123
10101,Unknown,,,19340,114.66040445104207,47,Medium,Dry,17123
10102,2024-08-03 10:00,London,Kensington,16220,-13.997560491888663,59,Medium,Snowy,17123
10103,2024-08-27T13:00Z,London,Southwark,8243,82.26899509154168,13,High,Snowy,17123
10104,2024-08-26 03:00,,Islington,10857,44.52226930237872,45,High,Snowy,17123
10105,2024-06-15 00:00,London,Chelsea,4705,12.733355280324815,53,Medium,Damaged,17123
10106,2024-05-22 07:00,London,Southwark,15804,77.82477876112094,51,Low,Damaged,17123
10107,2099-13-40 25:61,,Southwark,18128,112.96976047927518,42,,Dry,17123
10108,2099-13-40 25:61,London,Chelsea,16093,54.774328695402005,10,High,,17123
10109,11/10/2024 04PM,London,,9155,3.4779823073623994,49,Medium,Snowy,17123
10110,2099-13-40 25:61,,Camden,11902,28.98419517151403,42,,,17123
10111,Unknown,London,Chelsea,8117,137.01652000784273,23,Medium,Snowy,17123
10112,2024-09-26T18:00Z,London,Southwark,4932,-2.2252981241827996,13,Low,Wet,17123
10113,Unknown,,Kensington,1149,5.714403229703606,50,Low,Snowy,17123
10114,27/04/2024 10PM,,Islington,2559,138.42845566557938,17,,Damaged,17123
10115,2099-13-40 25:61,London,,10369,121.13622779006684,35,Low,Wet,17123
10116,24/09/2024 02AM,,Camden,1067,93.14059915771952,12,Medium,,17123
10117,2024-09-07T18:00Z,,Southwark,15743,4.157320553765462,33,High,Damaged,17123
10118,2099-13-40 25:61,London,Islington,18213,18.48786397625819,18,Medium,,17123
10119,30/12/2024 06AM,London,Camden,4283,8.82915265044847,40,,Damaged,17123
10120,2024-09-13 03:00,London,,12531,80.95277680169532,54,Medium,Damaged,17123
10121,2024-01-29T05:00Z,London,Islington,922,43.81902203846149,10,,Damaged,17123
10122,2024-09-25 18:00,,,14205,-12.355338208785014,48,Medium,Dry,17123
10123,2024-12-26 13:00,London,Chelsea,17934,26.606768436240657,25,,Damaged,17123
10124,2099-13-40 25:61,,Kensington,2982,117.70451617034419,4,Medium,Damaged,17123
,14/08/2024 11AM,London,Chelsea,2044,107.36677334634624,20,Low,,17123
10126,Unknown,,Islington,5813,82.88188863507428,8,Low,Wet,17123
10127,2099-13-40 25:61,London,,7097,-6.313037728937676,47,High,Damaged,17123
10128,03/04/2024 04PM,London,Southwark,1597,121.24653106232779,11,High,Wet,17123
10129,2099-13-40 25:61,London,,2321,65.52284939972077,0,Low,,17123
10130,2024-12-12 11:00,,Chelsea,15260,59.13216160480752,48,,Wet,17123
10131,Unknown,,Kensington,1317,129.45017231715585,13,Medium,Snowy,17123
10132,2099-13-40 25:61,London,Camden,19939,-18.58495569198766,25,,,17123
10133,03/11/2024 07AM,London,Kensington,17941,68.94355309356371,6,Low,,17123
10134,2099-13-40 25:61,London,Camden,1069,106.59910259019298,54,,Wet,17123
10135,2024-06-12T18:00Z,London,,497,-9.809524055117738,58,High,Snowy,17123
10136,Unknown,,Camden,104,37.147530786379086,15,Medium,Damaged,17123
10137,2024-04-30 04:00,,Chelsea,5042,136.3976295231531,14,Medium,Wet,17123
10138,2099-13-40 25:61,,Southwark,5204,13.885768265063625,55,Low,,17123
10139,2024-07-06T01:00Z,,Islington,18231,64.98870934495285,3,Medium,Snowy,17123
10140,Unknown,,Camden,11340,99.37104416552883,29,Low,Damaged,17123
10141,02/06/2024 01AM,London,,18956,42.45981640110969,22,Low,,17123
10142,Unknown,,Camden,17367,45.259719465237765,21,Low,Dry,17123
10143,Unknown,,Southwark,6434,-9.877063663476893,14,High,Wet,17123
10144,2099-13-40 25:61,,Islington,6482,10.414935747304082,16,,Wet,17123
10145,2099-13-40 25:61,,Islington,4629,120.89747608249408,1,,Dry,17123
10146,2099-13-40 25:61,London,Islington,4647,110.93082246668016,7,Medium,Snowy,17123
10147,Unknown,London,Chelsea,7540,28.74216356209093,5,High,Wet,17123
10148,2099-13-40 25:61,,Islington,16510,41.073807836947545,38,Medium,Wet,17123
10149,2024-06-12T16:00Z,,Southwark,15110,50.46566777952735,55,Medium,Damaged,17123
10150,08/04/2024 05AM,,Chelsea,18141,35.35098052388312,27,High,Damaged,17123
10151,2099-13-40 25:61,London,Camden,13300,84.62587266886814,47,High,Dry,17123
10152,Unknown,,Camden,13258,-17.947451060539468,4,Low,,17123
10153,2099-13-40 25:61,London,Southwark,18653,120.8268889474399,20,,Wet,17123
10154,24/02/2024 02AM,London,Camden,17998,28.103854968419085,49,High,Damaged,17123
10155,2099-13-40 25:61,London,Kensington,10636,119.57975389221428,19,High,Wet,17123
10156,2099-13-40 25:61,London,Southwark,98,52.70173081972595,42,,Wet,17123
10157,2099-13-40 25:61,,Kensington,1506,104.2129586730846,33,High,Snowy,17123
10158,2024-07-17T02:00Z,London,Southwark,3475,112.1247742258634,6,Medium,Wet,17123
10159,Unknown,London,Islington,3257,28.206211780997265,29,High,Snowy,17123
10160,2024-07-02 13:00,,,12566,82.45196945870444,29,Low,Snowy,17123
,2099-13-40 25:61,,Kensington,14116,77.18623615638268,14,Low,Snowy,17123
10162,2024-09-27T00:00Z,,Chelsea,16759,56.162256306698325,26,Low,,17123
10163,2099-13-40 25:61,,,19858,55.130988303563385,8,Medium,Damaged,17123
10164,Unknown,,Kensington,235,28.832523254034292,26,Medium,,17123
10165,2024-10-04T02:00Z,London,Islington,4753,29.630481857273914,1,Medium,Dry,17123
10166,2024-05-05T18:00Z,,Southwark,4163,67.70425732352558,35,,Dry,17123
10167,2024-10-31T22:00Z,,Islington,7111,-14.836701121704348,26,High,Wet,17123
10168,03/09/2024 11AM,London,Chelsea,9391,129.38630111595555,46,,Dry,17123
10169,2024-07-08T23:00Z,London,Islington,7699,83.99669167516505,39,High,Wet,17123
10170,2024-02-10T13:00Z,,,8808,50.950966372780925,24,Low,Wet,17123
10171,2024-06-25 20:00,,Islington,10145,-10.111039658577212,35,High,Damaged,17123
10172,2099-13-40 25:61,,Chelsea,9009,80.80200161969118,39,Low,Dry,17123
10173,2024-12-08 18:00,,Camden,52,-17.161173960933596,6,Medium,Wet,17123
10174,06/09/2024 09PM,,Chelsea,11221,88.77875121472279,12,Medium,,17123
10175,2099-13-40 25:61,London,Islington,5386,-8.396088396162842,36,Low,Damaged,17123
10176,2024-11-24 13:00,,Chelsea,13003,84.97635036157013,19,High,Dry,17123
10177,2024-04-14T19:00Z,,Southwark,12679,44.942042616071774,53,Low,,17123
10178,2024-10-08T03:00Z,London,,19487,86.02055917596749,21,Medium,Dry,17123
10179,Unknown,London,,190,2.159572091728954,17,,Snowy,17123
10180,28/08/2024 03AM,,Camden,9910,-1.218734526758265,50,,Dry,17123
10181,2099-13-40 25:61,London,Islington,7354,19.58784656158022,10,Low,Dry,17123
10182,Unknown,London,,3472,45.84181091572022,5,Medium,Snowy,17123
10183,Unknown,,Islington,5273,20.484952300795115,3,High,Snowy,17123
10184,11/12/2024 03AM,London,Kensington,18482,-6.877538499777565,2,Low,Wet,17123
10185,2024-07-14T09:00Z,London,Chelsea,2585,32.004495729065724,51,Low,Dry,17123
10186,2099-13-40 25:61,,Chelsea,10517,92.92174402076283,5,Low,Wet,17123
10187,2024-10-20 04:00,,,450,73.29377666941065,14,,,17123
10188,2024-06-11 03:00,London,Southwark,14174,134.13192880312755,2,,,17123
10189,2099-13-40 25:61,London,Chelsea,8956,49.74746575848778,16,High,Wet,17123
10190,2099-13-40 25:61,London,Camden,10745,33.248376822076565,29,,,17123
10191,Unknown,,Islington,481,90.98872443083741,21,Low,Damaged,17123
10192,2099-13-40 25:61,London,Kensington,18791,45.91340631407991,1,Medium,Wet,17123
10193,15/11/2024 06PM,,Southwark,15038,78.9294829973162,56,,Wet,17123
10194,2024-02-10T01:00Z,London,Camden,14480,131.40596489061815,15,Low,Damaged,17123
10195,2099-13-40 25:61,,,4648,59.870276566275905,21,Medium,,17123
10196,2024-06-29T21:00Z,London,,16459,59.70800094261271,48,Low,,17123
10197,2024-07-01T06:00Z,,,16166,104.02664374836729,10,Low,Dry,17123
10198,2024-05-29T05:00Z,London,Chelsea,10527,100.97226482928009,35,,,17123
10199,2024-08-12T04:00Z,London,Islington,1460,62.59703142252759,52,Low,Snowy,17123
10200,06/04/2024 08AM,,Camden,7501,-9.644744176513527,11,,,17123
10201,04/10/2024 10AM,London,Chelsea,13377,136.92591901674103,39,Low,Damaged,17123
10202,Unknown,,Kensington,11440,40.37126736468377,34,,,17123
10203,Unknown,London,,1998,30.67302663179987,42,Medium,,17123
10204,2024-10-06T05:00Z,London,Chelsea,2590,137.0474933254636,44,High,Dry,17123
10205,Unknown,London,,15303,119.5416347030357,56,High,Wet,17123
10206,2024-12-18T12:00Z,London,Camden,10659,32.834662693998894,40,Medium,Wet,17123
10207,27/10/2024 08AM,London,Camden,1097,29.329448920474874,14,Low,Snowy,17123
10208,Unknown,London,Chelsea,3494,95.3526628214575,43,Medium,Dry,17123
10209,Unknown,London,Islington,2141,33.49054439921255,41,,Damaged,17123
10210,2024-08-08 14:00,,Kensington,6503,20.22911410630479,58,Medium,Snowy,17123
10211,2024-01-19T00:00Z,London,Chelsea,8488,136.74733550836197,20,Low,Dry,17123
10212,2024-11-13T08:00Z,,Southwark,2772,70.51363804542402,3,Medium,Damaged,17123
10213,2024-02-03T10:00Z,London,Southwark,12037,101.99961940079106,6,Low,Wet,17123
10214,2024-09-12 14:00,,Chelsea,317,94.08879355070253,28,High,Snowy,17123
10215,2024-09-26T10:00Z,,Southwark,16655,100.88415914401806,40,Medium,,17123
10216,2099-13-40 25:61,,Kensington,14543,124.54239618936694,5,High,,17123
10217,Unknown,,Islington,17751,60.122933263014446,38,,Dry,17123
10218,05/08/2024 05AM,,Southwark,7021,100.54050868184555,16,,Damaged,17123
10219,Unknown,London,Southwark,10642,107.49021349169142,35,Medium,Snowy,17123
10220,Unknown,London,,3311,131.42153367936334,1,Medium,Damaged,17123
10221,Unknown,London,Islington,9850,94.09547248842787,16,High,,17123
10222,2024-11-21 16:00,London,Chelsea,8800,122.81852790158067,28,,Dry,17123
10223,2024-02-24T05:00Z,,,1092,-4.793903968006106,26,,Wet,17123
10224,2099-13-40 25:61,,Islington,3784,0.17545502529259238,6,Medium,Wet,17123
10225,2024-06-17T05:00Z,London,,19241,5.335390321654803,10,,Wet,17123
10226,13/01/2024 02AM,London,,1944,3.170091526950163,25,Low,,17123
10227,2024-10-16 08:00,London,Kensington,2871,-5.996990015784984,51,Low,Damaged,17123
10228,Unknown,,Southwark,9134,-0.3881942741971578,49,,Snowy,17123
10229,2099-13-40 25:61,London,Chelsea,13652,139.3456455787723,52,Medium,Dry,17123
10230,2024-08-25T07:00Z,London,Camden,6604,23.549604728072957,38,Medium,Snowy,17123
10231,2099-13-40 25:61,London,,9649,56.4876971432314,31,High,Dry,17123
10232,11/10/2024 10AM,London,Camden,15817,111.458459125672,49,,,17123
10233,Unknown,London,Islington,7639,-1.0712521459384128,22,Low,Snowy,17123
10234,2024-02-04T10:00Z,,Chelsea,2138,30.778401009403794,50,Low,Wet,17123
10235,2099-13-40 25:61,London,Chelsea,8480,5.485763234815355,45,Medium,Damaged,17123
10236,2099-13-40 25:61,,Camden,6115,-9.991021435614922,39,Low,Snowy,17123
10237,2024-11-26 12:00,,Southwark,3344,133.72054090088136,6,Medium,Wet,17123
10238,2099-13-40 25:61,London,Islington,7681,117.3372537629125,0,Medium,,17123
10239,30/03/2024 04PM,London,Chelsea,4686,120.68767917924126,24,Medium,Damaged,17123
10240,2099-13-40 25:61,,,6699,118.98882130118037,30,High,Damaged,17123
10241,2099-13-40 25:61,London,Southwark,14017,4.730693476073871,5,Medium,,17123
10242,2024-05-09 21:00,London,,19014,105.5995033974569,27,High,Dry,17123
10243,2024-07-16T11:00Z,,Camden,12835,96.45939228276559,30,,Damaged,17123
10244,2024-05-29T21:00Z,,Chelsea,12845,128.06645766793315,35,High,Snowy,17123
10245,2099-13-40 25:61,London,,15281,15.091563562106671,15,Medium,Snowy,17123
10246,06/04/2024 10AM,,,16607,46.247101900104724,14,,Wet,17123
10247,2024-03-05 21:00,,Camden,11010,27.188562034220922,21,Medium,Wet,17123
10248,2024-03-12T12:00Z,London,Southwark,1521,21.266850930688044,17,Medium,,17123
10249,2099-13-40 25:61,,Kensington,18038,84.38107000365406,49,,Damaged,17123
10250,2024-04-06 23:00,,Chelsea,6048,6.230935967590252,7,Medium,,17123
10251,2099-13-40 25:61,,Islington,5144,54.36913914130872,9,High,Snowy,17123
10252,22/07/2024 09PM,,Kensington,4772,83.46247158828757,36,,Wet,17123
10253,2099-13-40 25:61,London,Kensington,6307,0.8484907312068302,38,High,,17123
10254,21/11/2024 03AM,London,Islington,12050,21.116821974038054,48,,Snowy,17123
10255,19/07/2024 09PM,London,,10284,134.77856926469303,5,,Wet,17123
10256,Unknown,London,,12655,107.26869306729355,42,,Dry,17123
10257,Unknown,London,Southwark,736,88.31274820598232,58,,Damaged,17123
10258,Unknown,,Kensington,8337,116.95507313620783,9,Medium,Damaged,17123
10259,2099-13-40 25:61,London,,10589,-17.765047657776893,38,High,Wet,17123
10260,07/08/2024 03AM,,Chelsea,15283,-19.028090495981775,57,,Snowy,17123
10261,28/04/2024 07PM,,Southwark,1033,4.634661756107281,6,Medium,Dry,17123
,17/02/2024 05PM,,,16244,59.24113910684389,41,Medium,Dry,17123
10263,2099-13-40 25:61,London,Southwark,6663,71.1957931465365,44,High,Damaged,17123
10264,2024-02-12T11:00Z,,Southwark,13345,-1.8098349692701987,34,Low,,17123
10265,2024-11-29T08:00Z,London,Southwark,18665,-8.434300823891192,27,Medium,Damaged,17123
10266,2099-13-40 25:61,London,Kensington,7348,112.53346097550099,24,Low,,17123
10267,2099-13-40 25:61,,Chelsea,6033,54.314957035689346,27,Low,Snowy,17123
10268,2024-05-30T17:00Z,,Camden,4619,138.79910812622768,8,Low,Wet,17123
10269,Unknown,,Southwark,9919,16.69546545808251,4,Medium,Dry,17123
10270,2099-13-40 25:61,London,,14175,83.5521779359725,56,High,,17123
10271,2024-05-12T08:00Z,,Kensington,8577,108.70210648496086,15,,Snowy,17123
10272,12/11/2024 11PM,London,Southwark,10512,119.62210496203994,28,,Wet,17123
10273,2099-13-40 25:61,,Kensington,10566,29.01104247561488,42,Low,,17123
10274,Unknown,London,Chelsea,513,10.924861265154586,54,Low,Wet,17123
10275,18/07/2024 09PM,London,,14233,16.17513173108886,22,Medium,Wet,17123
10276,2024-06-16 15:00,London,Islington,664,86.67884312584275,56,Low,Damaged,17123
10277,17/01/2024 10AM,London,Islington,2187,63.572774107550146,17,High,Dry,17123
10278,Unknown,,,12176,75.83862122071658,25,High,Snowy,17123
10279,Unknown,London,,6238,-16.715421122914105,46,Low,Damaged,17123
10280,2099-13-40 25:61,London,Kensington,17924,42.55571345126435,4,,Damaged,17123
10281,12/02/2024 12PM,London,Islington,9947,29.62375457360224,7,Medium,Wet,17123
10282,Unknown,London,Islington,12315,118.20500651912076,39,,,17123
10283,24/05/2024 04PM,,Southwark,19015,104.20139027995057,18,High,Wet,17123
10284,Unknown,London,Islington,7157,48.73149829755094,36,High,Damaged,17123
10285,2024-08-17 21:00,London,Kensington,8499,80.88473297351354,27,Medium,,17123
10286,Unknown,London,Islington,11661,-12.37129700131252,3,Medium,Wet,17123
10287,Unknown,London,Islington,11025,81.96023212666137,19,Low,Wet,17123
10288,Unknown,,Southwark,11556,-4.447200743288899,49,High,Damaged,17123
10289,21/10/2024 03AM,London,Southwark,1993,94.24300494704191,21,Medium,Wet,17123
10290,2099-13-40 25:61,,Southwark,703,71.81415176537175,11,Medium,Wet,17123
10291,2099-13-40 25:61,,Kensington,6638,28.078918822752996,0,,Damaged,17123
10292,Unknown,London,Chelsea,354,39.33439941159609,7,,Snowy,17123
10293,13/07/2024 11PM,,,546,-5.585346810695029,59,Low,,17123
10294,Unknown,,Chelsea,14973,31.646155266345573,57,,Snowy,17123
10295,Unknown,London,Camden,5136,134.6948656473956,40,Medium,Snowy,17123
10296,11/09/2024 04AM,London,Camden,109,57.78957801874867,26,Medium,,17123
10297,Unknown,London,Islington,17882,55.8785475282954,20,Low,,17123
10298,26/08/2024 01PM,London,Chelsea,3671,80.67660623832782,44,High,Snowy,17123
10299,2099-13-40 25:61,,Islington,11375,57.5110095578369,53,High,Snowy,17123
10300,2024-07-05 22:00,,Southwark,14944,36.881455962076295,32,High,Damaged,17123
10301,2099-13-40 25:61,London,Kensington,7952,2.323451850996161,37,Medium,,17123
10302,Unknown,,Kensington,465,80.8504381066873,32,,Dry,17123
10303,2099-13-40 25:61,London,Islington,13691,99.827587644695,45,High,Wet,17123
10304,2024-02-26 11:00,,Kensington,176,127.69642447718732,36,Low,Snowy,17123
10305,2024-09-07 17:00,London,,13675,-19.517782948500297,44,Medium,Snowy,17123
10306,Unknown,,Kensington,12272,-9.334334205761738,56,,Snowy,17123
10307,18/12/2024 01PM,London,,13273,123.90490591621358,4,High,Snowy,17123
10308,Unknown,London,Chelsea,19311,80.98488632313354,14,Low,Damaged,17123
10309,2024-12-22 22:00,London,Southwark,5056,133.26564422914493,29,Low,Snowy,17123
10310,Unknown,,,17866,48.93513505953112,2,Low,,17123
10311,2024-05-08T00:00Z,,Southwark,6409,46.669947239953174,27,Low,Wet,17123
10312,23/05/2024 06AM,London,Camden,13598,35.08233270357947,29,,Dry,17123
10313,2099-13-40 25:61,,Chelsea,12312,2.851027819154588,35,High,Snowy,17123
10314,2024-08-08T13:00Z,,Islington,16810,40.581265431643004,2,High,Snowy,17123
10315,Unknown,,Camden,1527,-17.65623356901793,51,Medium,Damaged,17123
10316,2099-13-40 25:61,,Islington,5250,61.490125579784774,43,Low,,17123
10317,2099-13-40 25:61,London,Southwark,15158,115.55363313891925,59,High,Damaged,17123
10318,Unknown,London,Kensington,5952,31.39148059049836,57,,Snowy,17123
10319,2024-07-16T14:00Z,,Islington,14790,-4.857574956582891,30,High,Snowy,17123
10320,13/03/2024 01PM,London,Kensington,19178,135.80181173663308,13,High,,17123
10321,2099-13-40 25:61,,Camden,16470,0.6364174209641327,5,Medium,Snowy,17123
10322,2024-06-09 01:00,,Kensington,19951,64.5915994847199,18,,Wet,17123
10323,2024-09-15T05:00Z,,Southwark,8584,109.46970996065915,4,,Damaged,17123
10324,2099-13-40 25:61,,Camden,8947,20.37523318324284,54,Medium,Snowy,17123
10325,2024-07-30T03:00Z,London,,6303,114.63832638330098,48,High,Dry,17123
10326,2099-13-40 25:61,,Kensington,7943,69.12402251309143,50,High,,17123
10327,2024-03-22T22:00Z,London,Kensington,15651,33.10970878097885,58,High,Wet,17123
10328,22/12/2024 07AM,London,Southwark,8974,118.51027458089644,53,Low,Wet,17123
10329,2024-07-12 00:00,,Southwark,4641,79.52002453007213,25,Low,,17123
10330,Unknown,,Kensington,5780,78.46150825404007,49,,Dry,17123
10331,2099-13-40 25:61,,Kensington,14294,60.64155474184368,55,Medium,,17123
10332,24/04/2024 12PM,London,Chelsea,5640,23.95799794139723,54,Medium,Snowy,17123
10333,2024-04-05 08:00,London,Camden,6183,28.777671379479116,43,,Damaged,17123
10334,Unknown,London,Camden,7933,-5.907348342491101,17,Low,Damaged,17123
10335,2024-11-11 02:00,London,Islington,16874,18.995792989239234,36,Medium,Damaged,17123
10336,2024-02-20 09:00,London,,19852,24.45201376643716,44,High,Snowy,17123
10337,18/02/2024 12PM,,Chelsea,17432,-10.607761178965678,35,Low,Snowy,17123
10338,02/12/2024 10AM,,Kensington,16582,-2.3496421313403104,30,Medium,Wet,17123
10339,2099-13-40 25:61,London,,8562,23.240478166032602,17,,Damaged,17123
10340,2024-12-01T05:00Z,London,,12378,88.36040369915048,51,High,Damaged,17123
10341,Unknown,,Camden,8590,9.477598564996175,8,,Snowy,17123
10342,2024-05-22T03:00Z,London,Kensington,16843,63.495935982058725,25,Low,Damaged,17123
10343,2024-03-05T01:00Z,London,Kensington,18988,61.26452247928461,1,,Damaged,17123
10344,09/09/2024 09PM,London,Camden,11438,113.44609273978503,57,Medium,Wet,17123
10345,2024-10-19T01:00Z,London,Camden,4668,77.46620886265436,31,High,Wet,17123
10346,2099-13-40 25:61,,Islington,1293,126.71985259101456,41,Low,Snowy,17123
10347,2024-03-04T21:00Z,,Chelsea,10951,80.49621909046425,44,,Dry,17123
10348,2099-13-40 25:61,,Islington,10583,-15.917497952119959,5,Medium,Damaged,17123
10349,2099-13-40 25:61,,Islington,17582,41.038731503201035,19,Low,Damaged,17123
10350,22/07/2024 12PM,London,,10156,91.84767616897803,7,,Dry,17123
10351,2024-11-28T09:00Z,London,Islington,13306,56.019503107119064,44,High,Snowy,17123
10352,2024-09-13 12:00,London,,15382,47.10365917145293,3,Medium,,17123
